Purchase Transaction ID,Purchase_DATEID,Ship Mode,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Type
11889,12/29/2022,Standard Class,Central,Furniture,Furnishings,20.32,4,0,6.9088,Standard Class - Corporate
11890,2/3/2022,Second Class,West,Office Supplies,Fasteners,9.432,3,0.2,3.0654,Second Class - Corporate
11891,3/7/2022,Standard Class,East,Office Supplies,Labels,34.86,7,0,16.0356,Standard Class - Consumer
11892,7/17/2022,Standard Class,East,Furniture,Furnishings,89.34,6,0,24.1218,Standard Class - Consumer
11893,2/10/2022,Standard Class,East,Technology,Phones,269.98,2,0,67.495,Standard Class - Home Office
11894,8/14/2022,Standard Class,East,Office Supplies,Paper,99.9,5,0,47.952,Standard Class - Home Office
11895,12/13/2022,Standard Class,East,Furniture,Furnishings,39.08,4,0,14.4596,Standard Class - Home Office
11896,3/29/2022,Second Class,East,Technology,Accessories,116.832,4,0.2,33.5892,Second Class - Corporate
11897,1/16/2022,Standard Class,Central,Office Supplies,Binders,2.296,2,0.8,-3.9032,Standard Class - Consumer
11898,9/2/2022,First Class,East,Furniture,Chairs,408.006,2,0.1,72.5344,First Class - Consumer
11899,10/5/2022,First Class,East,Office Supplies,Storage,40.44,3,0,10.5144,First Class - Consumer
11900,12/21/2022,Same Day,West,Furniture,Chairs,122.352,3,0.2,13.7646,Same Day - Home Office
11901,8/22/2022,Same Day,West,Office Supplies,Envelopes,15.28,2,0,7.4872,Same Day - Home Office
11902,7/9/2022,Standard Class,West,Office Supplies,Paper,11.96,2,0,5.8604,Standard Class - Corporate
11903,5/13/2022,Standard Class,West,Furniture,Furnishings,15.84,3,0,4.9104,Standard Class - Home Office
11904,4/25/2022,Standard Class,West,Office Supplies,Binders,86.376,3,0.2,30.2316,Standard Class - Home Office
11905,11/13/2022,Standard Class,West,Office Supplies,Art,18.24,3,0,6.2016,Standard Class - Home Office
11906,2/18/2022,Standard Class,West,Office Supplies,Art,13.12,4,0,4.3296,Standard Class - Home Office
11907,10/28/2022,Standard Class,East,Technology,Phones,105.98,2,0,1.0598,Standard Class - Corporate
11908,4/7/2022,Standard Class,East,Furniture,Tables,493.92,7,0.3,-28.224,Standard Class - Corporate
11909,11/20/2022,Standard Class,Central,Office Supplies,Binders,5.936,7,0.8,-8.904,Standard Class - Corporate
11910,12/11/2022,First Class,Central,Office Supplies,Envelopes,325.86,2,0,149.8956,First Class - Consumer
11911,5/14/2022,Second Class,Central,Furniture,Chairs,383.607,9,0.3,-5.4801,Second Class - Consumer
11912,4/4/2022,Second Class,Central,Technology,Phones,148.48,2,0.2,16.704,Second Class - Consumer
11913,1/5/2022,Second Class,Central,Technology,Phones,537.544,7,0.2,53.7544,Second Class - Consumer
11914,5/21/2022,Second Class,Central,Office Supplies,Binders,1.928,2,0.8,-2.9884,Second Class - Consumer
11915,12/6/2022,Second Class,Central,Office Supplies,Art,6.912,3,0.2,0.6912,Second Class - Consumer
11916,2/19/2022,Second Class,Central,Furniture,Furnishings,7.76,1,0.6,-2.134,Second Class - Consumer
11917,10/7/2022,Second Class,Central,Technology,Phones,659.168,4,0.2,49.4376,Second Class - Consumer
11918,1/13/2022,First Class,East,Office Supplies,Labels,5.76,2,0,2.8224,First Class - Consumer
11919,9/13/2022,Standard Class,West,Furniture,Tables,351.216,3,0.2,4.3902,Standard Class - Corporate
11920,5/21/2022,Standard Class,West,Furniture,Chairs,230.28,3,0.2,23.028,Standard Class - Consumer
11921,10/15/2022,Standard Class,West,Office Supplies,Paper,12.84,3,0,5.778,Standard Class - Consumer
11922,3/10/2022,Second Class,Central,Office Supplies,Binders,56.82,3,0,28.41,Second Class - Consumer
11923,8/30/2022,First Class,South,Office Supplies,Fasteners,31.56,4,0,14.202,First Class - Consumer
11924,9/1/2022,First Class,South,Office Supplies,Storage,27.92,4,0,0.5584,First Class - Consumer
11925,1/31/2022,Standard Class,West,Office Supplies,Binders,8.559,1,0.7,-6.5619,Standard Class - Consumer
11926,2/28/2022,Standard Class,Central,Office Supplies,Envelopes,49.568,2,0.2,17.9684,Standard Class - Corporate
11927,9/1/2022,First Class,Central,Furniture,Chairs,127.869,3,0.3,-9.1335,First Class - Consumer
11928,12/24/2022,Second Class,West,Office Supplies,Envelopes,271.44,3,0,122.148,Second Class - Corporate
11929,5/1/2022,Second Class,West,Technology,Phones,110.352,3,0.2,8.2764,Second Class - Corporate
11930,5/16/2022,Second Class,West,Furniture,Furnishings,36.4,5,0,13.832,Second Class - Corporate
11931,7/15/2022,Standard Class,South,Furniture,Chairs,419.136,4,0.2,-57.6312,Standard Class - Home Office
11932,7/28/2022,Standard Class,West,Office Supplies,Storage,100.704,6,0.2,-1.2588,Standard Class - Corporate
11933,11/7/2022,Standard Class,South,Office Supplies,Appliances,45.216,3,0.2,4.5216,Standard Class - Consumer
11934,9/15/2022,Standard Class,South,Office Supplies,Binders,28.782,6,0.7,-21.1068,Standard Class - Consumer
11935,4/19/2022,Standard Class,South,Office Supplies,Paper,24.448,4,0.2,8.8624,Standard Class - Consumer
11936,7/4/2022,Standard Class,Central,Office Supplies,Binders,10.476,6,0.8,-17.2854,Standard Class - Consumer
11937,2/9/2022,Second Class,West,Furniture,Furnishings,76.14,3,0,26.649,Second Class - Home Office
11938,10/19/2022,Second Class,Central,Office Supplies,Art,21.24,3,0,8.0712,Second Class - Home Office
11939,9/27/2022,Second Class,Central,Office Supplies,Binders,127.96,2,0,60.1412,Second Class - Home Office
11940,2/8/2022,Standard Class,West,Technology,Copiers,479.984,2,0.2,89.997,Standard Class - Home Office
11941,11/20/2022,Standard Class,Central,Technology,Phones,657.93,7,0,184.2204,Standard Class - Home Office
11942,1/26/2022,Standard Class,Central,Furniture,Furnishings,33.48,4,0,8.7048,Standard Class - Home Office
11943,10/20/2022,Standard Class,Central,Office Supplies,Art,13.9,5,0,3.614,Standard Class - Home Office
11944,8/21/2022,Standard Class,Central,Office Supplies,Storage,26.86,2,0,6.715,Standard Class - Home Office
11945,5/4/2022,Standard Class,West,Office Supplies,Binders,9.584,1,0.2,3.3544,Standard Class - Consumer
11946,6/4/2022,Standard Class,South,Office Supplies,Binders,113.1,3,0,56.55,Standard Class - Home Office
11947,6/11/2022,Standard Class,East,Office Supplies,Paper,65.78,11,0,32.2322,Standard Class - Corporate
11948,8/25/2022,Standard Class,South,Technology,Accessories,239.7,6,0,105.468,Standard Class - Corporate
11949,11/14/2022,First Class,East,Furniture,Furnishings,25.632,3,0.2,3.8448,First Class - Home Office
11950,11/3/2022,First Class,East,Office Supplies,Labels,23.616,8,0.2,7.9704,First Class - Consumer
11951,10/29/2022,Second Class,West,Office Supplies,Art,8.26,2,0,3.7996,Second Class - Corporate
11952,6/25/2022,Second Class,West,Office Supplies,Envelopes,76.58,7,0,38.29,Second Class - Home Office
11953,10/14/2022,Second Class,West,Office Supplies,Art,8.8,5,0,4.224,Second Class - Home Office
11954,8/1/2022,Second Class,West,Office Supplies,Binders,590.352,6,0.2,206.6232,Second Class - Home Office
11955,6/16/2022,Second Class,West,Office Supplies,Fasteners,5.58,3,0,0.1674,Second Class - Home Office
11956,8/10/2022,Second Class,West,Furniture,Furnishings,25.02,3,0,10.5084,Second Class - Home Office
11957,11/17/2022,Second Class,West,Office Supplies,Storage,452.55,7,0,22.6275,Second Class - Home Office
11958,5/13/2022,Standard Class,West,Office Supplies,Supplies,17.76,2,0,4.9728,Standard Class - Corporate
11959,1/5/2022,Standard Class,West,Technology,Phones,302.384,2,0.2,30.2384,Standard Class - Corporate
11960,2/22/2022,Standard Class,West,Furniture,Chairs,146.352,3,0.2,-5.4882,Standard Class - Corporate
11961,12/28/2022,Standard Class,West,Office Supplies,Appliances,7.9,2,0,2.054,Standard Class - Corporate
11962,10/30/2022,Standard Class,West,Furniture,Tables,902.712,3,0.2,33.8517,Standard Class - Corporate
11963,6/4/2022,Standard Class,West,Office Supplies,Art,53.97,3,0,15.1116,Standard Class - Corporate
11964,10/16/2022,Second Class,East,Office Supplies,Art,33.92,8,0,13.2288,Second Class - Home Office
11965,10/28/2022,Standard Class,Central,Office Supplies,Supplies,21.81,3,0,5.8887,Standard Class - Home Office
11966,5/21/2022,Standard Class,Central,Office Supplies,Appliances,91.6,5,0,26.564,Standard Class - Home Office
11967,11/6/2022,Standard Class,East,Furniture,Chairs,150.98,1,0,43.7842,Standard Class - Home Office
11968,8/9/2022,Standard Class,East,Office Supplies,Envelopes,137.25,9,0,63.135,Standard Class - Home Office
11969,4/3/2022,Standard Class,East,Office Supplies,Fasteners,11.52,4,0,5.4144,Standard Class - Home Office
11970,10/25/2022,Second Class,South,Office Supplies,Paper,18.272,1,0.2,5.9384,Second Class - Home Office
11971,12/6/2022,Second Class,South,Office Supplies,Paper,153.728,4,0.2,53.8048,Second Class - Home Office
11972,4/14/2022,Second Class,South,Office Supplies,Envelopes,12.224,2,0.2,4.4312,Second Class - Home Office
11973,6/8/2022,Second Class,South,Technology,Accessories,167.944,7,0.2,50.3832,Second Class - Home Office
11974,10/8/2022,Standard Class,East,Technology,Phones,45.99,1,0,13.3371,Standard Class - Consumer
11975,4/13/2022,Standard Class,East,Office Supplies,Storage,535.41,3,0,160.623,Standard Class - Consumer
11976,5/2/2022,Standard Class,East,Office Supplies,Binders,6.096,2,0.2,2.0574,Standard Class - Consumer
11977,2/5/2022,Standard Class,East,Office Supplies,Paper,45.36,7,0,21.7728,Standard Class - Consumer
11978,3/25/2022,Standard Class,West,Furniture,Furnishings,47.12,8,0,20.7328,Standard Class - Consumer
11979,9/10/2022,Second Class,South,Office Supplies,Binders,31.36,4,0,15.68,Second Class - Corporate
11980,12/29/2022,Standard Class,South,Office Supplies,Art,47.616,3,0.2,3.5712,Standard Class - Consumer
11981,6/16/2022,Standard Class,South,Office Supplies,Paper,23.48,5,0.2,8.218,Standard Class - Consumer
11982,8/12/2022,Standard Class,Central,Office Supplies,Appliances,62.79,3,0.8,-166.3935,Standard Class - Home Office
11983,7/22/2022,Standard Class,Central,Office Supplies,Fasteners,28.44,9,0.2,4.266,Standard Class - Home Office
11984,7/17/2022,Second Class,Central,Technology,Accessories,134.376,3,0.2,6.7188,Second Class - Corporate
11985,2/16/2022,Standard Class,East,Technology,Phones,589.9,2,0,147.475,Standard Class - Home Office
11986,3/9/2022,Standard Class,East,Furniture,Chairs,542.94,3,0,141.1644,Standard Class - Home Office
11987,7/11/2022,First Class,West,Technology,Copiers,2879.952,6,0.2,1007.9832,First Class - Home Office
11988,5/18/2022,First Class,West,Office Supplies,Binders,90.48,3,0.2,33.93,First Class - Home Office
11989,8/22/2022,Second Class,East,Office Supplies,Storage,77.55,5,0,21.714,Second Class - Corporate
11990,2/8/2022,Standard Class,South,Office Supplies,Supplies,8.832,3,0.2,-1.9872,Standard Class - Consumer
11991,11/25/2022,Standard Class,South,Office Supplies,Paper,177.536,4,0.2,62.1376,Standard Class - Consumer
11992,6/3/2022,Standard Class,South,Office Supplies,Storage,258.48,2,0.2,-3.231,Standard Class - Consumer
11993,11/3/2022,Standard Class,South,Furniture,Furnishings,14.136,3,0.2,4.2408,Standard Class - Consumer
11994,2/12/2022,Standard Class,East,Office Supplies,Storage,77.55,5,0,20.163,Standard Class - Corporate
11995,5/31/2022,Standard Class,East,Office Supplies,Storage,24.88,2,0,6.9664,Standard Class - Corporate
11996,4/29/2022,Standard Class,East,Office Supplies,Art,140.75,5,0,39.41,Standard Class - Corporate
11997,11/23/2022,Standard Class,East,Office Supplies,Storage,36.63,3,0,9.8901,Standard Class - Corporate
11998,12/17/2022,Same Day,Central,Furniture,Furnishings,17.14,2,0,6.1704,Same Day - Consumer
11999,1/25/2022,Second Class,West,Office Supplies,Labels,51.75,5,0,24.84,Second Class - Consumer
12000,6/5/2022,Second Class,West,Furniture,Furnishings,123.96,3,0,11.1564,Second Class - Consumer
12001,4/23/2022,Standard Class,West,Furniture,Bookcases,586.398,6,0.15,34.494,Standard Class - Corporate
12002,2/27/2022,Standard Class,West,Office Supplies,Storage,80.98,1,0,3.2392,Standard Class - Corporate
12003,3/5/2022,Standard Class,West,Office Supplies,Storage,242.94,3,0,9.7176,Standard Class - Corporate
12004,2/12/2022,First Class,West,Office Supplies,Art,123.92,4,0,33.4584,First Class - Consumer
12005,8/18/2022,First Class,West,Office Supplies,Art,12.39,3,0,5.6994,First Class - Consumer
12006,2/21/2022,First Class,West,Office Supplies,Art,47.3,2,0,12.298,First Class - Consumer
12007,9/1/2022,Standard Class,South,Technology,Copiers,1599.92,8,0,751.9624,Standard Class - Consumer
12008,2/8/2022,Standard Class,South,Office Supplies,Envelopes,11.09,1,0,5.4341,Standard Class - Consumer
12009,1/16/2022,Second Class,West,Office Supplies,Binders,3.168,4,0.7,-2.5344,Second Class - Consumer
12010,11/25/2022,Second Class,West,Furniture,Chairs,579.136,4,0.2,-28.9568,Second Class - Consumer
12011,6/5/2022,Standard Class,West,Office Supplies,Binders,6.368,2,0.2,2.1492,Standard Class - Consumer
12012,11/6/2022,Standard Class,West,Technology,Machines,558.4,2,0.2,41.88,Standard Class - Consumer
12013,4/15/2022,Standard Class,East,Furniture,Chairs,145.764,2,0.1,-8.098,Standard Class - Home Office
12014,11/26/2022,Standard Class,South,Office Supplies,Paper,13.62,3,0,6.129,Standard Class - Corporate
12015,9/23/2022,Standard Class,East,Furniture,Chairs,434.646,3,0.1,62.7822,Standard Class - Home Office
12016,11/20/2022,Standard Class,West,Office Supplies,Paper,440.19,9,0,206.8893,Standard Class - Corporate
12017,3/15/2022,Standard Class,West,Office Supplies,Supplies,64.4,5,0,1.932,Standard Class - Corporate
12018,4/26/2022,Standard Class,West,Office Supplies,Paper,244.55,5,0,114.9385,Standard Class - Home Office
12019,8/13/2022,Standard Class,West,Office Supplies,Paper,195.76,4,0,97.88,Standard Class - Home Office
12020,2/6/2022,Standard Class,East,Office Supplies,Paper,11.76,2,0,5.7624,Standard Class - Home Office
12021,9/12/2022,Standard Class,East,Office Supplies,Storage,166.45,5,0,39.948,Standard Class - Home Office
12022,11/28/2022,Second Class,West,Office Supplies,Fasteners,2.88,1,0,1.3536,Second Class - Consumer
12023,11/18/2022,Standard Class,Central,Office Supplies,Storage,45.248,2,0.2,3.9592,Standard Class - Corporate
12024,7/9/2022,Standard Class,East,Office Supplies,Art,59.904,2,0.2,14.2272,Standard Class - Consumer
12025,7/11/2022,Standard Class,East,Office Supplies,Appliances,23.696,2,0.2,6.5164,Standard Class - Consumer
12026,10/3/2022,Standard Class,East,Office Supplies,Paper,7.968,2,0.2,2.8884,Standard Class - Consumer
12027,10/2/2022,Standard Class,East,Office Supplies,Appliances,18.2,7,0.2,2.0475,Standard Class - Consumer
12028,4/29/2022,Standard Class,East,Technology,Accessories,27.552,3,0.2,-0.3444,Standard Class - Consumer
12029,4/7/2022,Standard Class,East,Furniture,Chairs,844.116,6,0.3,-36.1764,Standard Class - Consumer
12030,12/7/2022,Standard Class,East,Office Supplies,Storage,76.752,3,0.2,-9.594,Standard Class - Consumer
12031,3/31/2022,Standard Class,South,Office Supplies,Labels,3,1,0.2,1.05,Standard Class - Consumer
12032,8/1/2022,Standard Class,South,Office Supplies,Binders,7.506,9,0.7,-6.0048,Standard Class - Consumer
12033,8/10/2022,Standard Class,South,Office Supplies,Labels,16.56,2,0.2,5.796,Standard Class - Consumer
12034,7/30/2022,Standard Class,West,Furniture,Furnishings,79.92,4,0,34.3656,Standard Class - Corporate
12035,5/22/2022,Standard Class,West,Technology,Accessories,69.98,2,0,13.2962,Standard Class - Corporate
12036,9/17/2022,Standard Class,Central,Office Supplies,Binders,11.06,10,0.8,-18.802,Standard Class - Corporate
12037,3/19/2022,Standard Class,Central,Furniture,Bookcases,623.4648,7,0.32,-119.1918,Standard Class - Corporate
12038,12/17/2022,Standard Class,Central,Office Supplies,Storage,772.68,5,0.2,-57.951,Standard Class - Corporate
12039,7/17/2022,Standard Class,Central,Office Supplies,Appliances,283.14,4,0.1,72.358,Standard Class - Consumer
12040,5/30/2022,Standard Class,Central,Technology,Phones,635.96,4,0,165.3496,Standard Class - Consumer
12041,11/15/2022,Standard Class,Central,Technology,Phones,118.99,1,0,33.3172,Standard Class - Consumer
12042,3/28/2022,Standard Class,Central,Furniture,Furnishings,272.94,3,0,30.0234,Standard Class - Consumer
12043,8/6/2022,Second Class,East,Furniture,Furnishings,15.008,2,0.2,1.5008,Second Class - Consumer
12044,6/10/2022,Standard Class,West,Office Supplies,Binders,33.088,4,0.2,11.1672,Standard Class - Consumer
12045,9/18/2022,Standard Class,West,Office Supplies,Storage,80.98,1,0,3.2392,Standard Class - Consumer
12046,3/8/2022,Standard Class,West,Technology,Accessories,82.8,12,0,6.624,Standard Class - Consumer
12047,10/10/2022,Standard Class,West,Office Supplies,Storage,21.36,2,0,5.7672,Standard Class - Consumer
12048,4/26/2022,Standard Class,West,Office Supplies,Binders,62.048,2,0.2,20.1656,Standard Class - Consumer
12049,3/2/2022,Second Class,East,Office Supplies,Fasteners,29.61,9,0,13.3245,Second Class - Consumer
12050,5/20/2022,Same Day,South,Technology,Phones,863.928,9,0.2,86.3928,Same Day - Consumer
12051,10/28/2022,Standard Class,East,Furniture,Tables,241.92,4,0.4,-56.448,Standard Class - Corporate
12052,1/31/2022,Standard Class,East,Furniture,Bookcases,163.88,4,0.5,-81.94,Standard Class - Corporate
12053,3/3/2022,Standard Class,East,Office Supplies,Binders,3.486,2,0.7,-2.7888,Standard Class - Corporate
12054,7/23/2022,Standard Class,East,Office Supplies,Fasteners,10.584,7,0.2,-2.3814,Standard Class - Corporate
12055,5/31/2022,Standard Class,Central,Technology,Phones,440.91,9,0,123.4548,Standard Class - Consumer
12056,5/11/2022,Standard Class,East,Office Supplies,Binders,5.715,5,0.7,-4.7625,Standard Class - Consumer
12057,8/17/2022,First Class,West,Furniture,Furnishings,51.968,2,0.2,10.3936,First Class - Consumer
12058,8/9/2022,First Class,West,Technology,Accessories,71.976,3,0.2,21.5928,First Class - Consumer
12059,4/28/2022,First Class,West,Furniture,Chairs,242.352,3,0.2,-42.4116,First Class - Consumer
12060,4/19/2022,First Class,West,Office Supplies,Paper,221.92,5,0.2,77.672,First Class - Consumer
12061,2/16/2022,First Class,West,Office Supplies,Paper,8.448,2,0.2,2.64,First Class - Consumer
12062,5/4/2022,Same Day,Central,Office Supplies,Binders,29.52,4,0,14.4648,Same Day - Consumer
12063,5/22/2022,Same Day,Central,Furniture,Chairs,302.94,3,0,48.4704,Same Day - Consumer
